Station,date,Period,predicted_ridership,required_trains
Station_2,2022-05-31,PM Peak,119.71315,1
Station_2,2022-06-01,Evening,130.16365,1
Station_2,2022-06-01,Midday,149.5667,1
Station_2,2022-06-01,PM Peak,149.16315,1
Station_2,2022-06-02,Evening,150.08128,1
Station_2,2022-06-02,Midday,160.47183,1
Station_2,2022-06-02,PM Peak,166.62192,1
Station_2,2022-06-03,Evening,166.03534,1
Station_2,2022-06-03,Midday,177.77756,1
Station_2,2022-06-03,PM Peak,168.85838,1
Station_2,2022-06-06,Evening,174.49635,1
Station_2,2022-06-06,Midday,208.7229,1
Station_2,2022-06-06,PM Peak,164.10101,1
Station_2,2022-06-07,Evening,146.27528,1
Station_2,2022-06-07,Midday,177.29326,1
Station_2,2022-06-07,PM Peak,143.96036,1
Station_21,2022-01-11,AM Peak,125.635056,1
Station_21,2022-01-12,AM Peak,112.780266,1
Station_21,2022-01-12,Midday,90.101135,1
Station_21,2022-01-13,AM Peak,93.65383,1
Station_21,2022-01-13,Midday,60.80944,1
Station_21,2022-01-14,AM Peak,96.87172,1
Station_21,2022-01-14,Midday,88.762596,1
Station_21,2022-01-15,Weekend/Holiday,56.140976,1
Station_21,2022-01-16,Weekend/Holiday,70.56182,1
Station_21,2022-01-17,AM Peak,69.506454,1
Station_21,2022-01-17,Midday,49.687725,1
Station_21,2022-01-18,AM Peak,84.198814,1
Station_21,2022-01-18,Midday,81.40653,1
Station_21,2022-01-19,AM Peak,132.46812,1
Station_21,2022-01-19,Midday,79.9509,1
Station_21,2022-01-20,AM Peak,87.142624,1
Station_21,2022-01-20,Midday,51.2382,1
Station_21,2022-01-21,AM Peak,81.66132,1
Station_21,2022-01-21,Midday,77.78027,1
Station_21,2022-01-24,AM Peak,49.129402,1
Station_21,2022-01-24,Midday,48.64453,1
Station_21,2022-01-25,AM Peak,84.78979,1
Station_21,2022-01-25,Midday,61.145077,1
Station_21,2022-01-26,AM Peak,107.62487,1
Station_21,2022-01-26,Midday,79.335884,1
Station_21,2022-01-27,AM Peak,106.19179,1
Station_21,2022-01-27,Midday,67.633865,1
Station_21,2022-01-28,AM Peak,99.08987,1
Station_21,2022-01-28,Midday,62.527378,1
Station_21,2022-01-31,AM Peak,114.30639,1
Station_21,2022-01-31,Midday,94.08272,1
Station_21,2022-02-01,AM Peak,106.86726,1
Station_21,2022-02-01,Midday,76.69419,1
Station_21,2022-02-02,AM Peak,86.41957,1
Station_21,2022-02-02,Midday,90.19005,1
Station_21,2022-02-03,AM Peak,153.91084,1
Station_21,2022-02-03,Midday,119.42869,1
Station_21,2022-02-04,AM Peak,175.76535,1
Station_21,2022-02-04,Midday,116.07601,1
Station_21,2022-02-07,AM Peak,164.96552,1
Station_21,2022-02-07,Midday,123.899765,1
Station_21,2022-02-08,AM Peak,196.30583,1
Station_21,2022-02-08,Midday,130.92494,1
Station_21,2022-02-09,AM Peak,230.73044,1
Station_21,2022-02-09,Midday,203.49722,1
Station_21,2022-02-10,AM Peak,203.53883,1
Station_21,2022-02-10,Midday,161.51584,1
Station_21,2022-02-11,AM Peak,156.74443,1
Station_21,2022-02-11,Midday,113.63275,1
Station_21,2022-02-14,AM Peak,204.17937,1
Station_21,2022-02-14,Midday,140.61296,1
Station_21,2022-02-15,AM Peak,217.51274,1
Station_21,2022-02-15,Midday,156.36572,1
Station_21,2022-02-16,AM Peak,222.61456,1
Station_21,2022-02-16,Midday,150.61586,1
Station_21,2022-02-17,AM Peak,226.11319,1
Station_21,2022-02-17,Midday,142.38948,1
Station_21,2022-02-18,AM Peak,220.1688,1
Station_21,2022-02-18,Midday,142.04057,1
Station_21,2022-02-22,AM Peak,266.96802,1
Station_21,2022-02-22,Midday,220.24756,1
Station_21,2022-02-23,AM Peak,185.21828,1
Station_21,2022-02-23,Midday,140.1538,1
Station_21,2022-02-24,AM Peak,222.25128,1
Station_21,2022-02-24,Midday,146.2114,1
Station_21,2022-02-25,AM Peak,222.86502,1
Station_21,2022-02-25,Midday,142.16087,1
Station_21,2022-02-28,AM Peak,204.11145,1
Station_21,2022-02-28,Midday,151.46321,1
Station_21,2022-03-01,AM Peak,245.39157,1
Station_21,2022-03-01,Midday,166.29025,1
Station_21,2022-03-02,AM Peak,279.7575,1
Station_21,2022-03-02,Midday,246.21304,1
Station_21,2022-03-03,AM Peak,232.42722,1
Station_21,2022-03-03,Midday,181.96117,1
Station_21,2022-03-04,AM Peak,169.54675,1
Station_21,2022-03-04,Midday,140.80894,1
Station_21,2022-03-07,AM Peak,236.36578,1
Station_21,2022-03-07,Midday,177.98422,1
Station_21,2022-03-08,AM Peak,263.77454,1
Station_21,2022-03-08,Midday,193.50385,1
Station_21,2022-03-09,AM Peak,269.97513,1
Station_21,2022-03-09,Midday,187.84868,1
Station_21,2022-03-10,AM Peak,266.78326,1
Station_21,2022-03-10,Midday,185.42456,1
Station_21,2022-03-11,AM Peak,262.5848,1
Station_21,2022-03-11,Midday,201.07495,1
Station_21,2022-03-14,AM Peak,356.09818,1
Station_21,2022-03-14,Midday,269.42447,1
Station_21,2022-03-15,AM Peak,238.75713,1
Station_21,2022-03-15,Midday,195.96112,1
Station_21,2022-03-16,AM Peak,281.27893,1
Station_21,2022-03-16,Midday,199.62988,1
Station_21,2022-03-17,AM Peak,278.4067,1
Station_21,2022-03-17,Midday,195.43645,1
Station_21,2022-03-18,AM Peak,255.3996,1
Station_21,2022-03-18,Midday,196.47359,1
Station_21,2022-03-21,AM Peak,264.984,1
Station_21,2022-03-21,Midday,203.38368,1
Station_21,2022-03-22,AM Peak,359.64062,1
Station_21,2022-03-22,Midday,289.04846,1
Station_21,2022-03-23,AM Peak,233.21693,1
Station_21,2022-03-23,Midday,181.84648,1
Station_21,2022-03-24,AM Peak,262.49863,1
Station_21,2022-03-24,Midday,192.98006,1
Station_21,2022-03-25,AM Peak,267.75687,1
Station_21,2022-03-25,Midday,210.831,1
Station_21,2022-03-28,AM Peak,271.8797,1
Station_21,2022-03-28,Midday,228.12212,1
Station_21,2022-03-29,AM Peak,305.10333,1
Station_21,2022-03-29,Midday,219.81256,1
Station_21,2022-03-30,AM Peak,373.64536,1
Station_21,2022-03-30,Midday,304.5407,1
Station_21,2022-03-31,AM Peak,236.08234,1
Station_21,2022-03-31,Midday,206.79007,1
Station_21,2022-04-01,AM Peak,270.72723,1
Station_21,2022-04-01,Midday,286.24393,1
Station_21,2022-04-04,AM Peak,295.26746,1
Station_21,2022-04-04,Midday,360.5801,1
Station_21,2022-04-05,AM Peak,313.63232,1
Station_21,2022-04-05,Midday,282.84293,1
Station_21,2022-04-06,AM Peak,307.39478,1
Station_21,2022-04-06,Midday,284.0363,1
Station_21,2022-04-07,AM Peak,294.59158,1
Station_21,2022-04-07,Midday,327.64536,1
Station_21,2022-04-08,AM Peak,379.44595,1
Station_21,2022-04-08,Midday,301.54663,1
Station_21,2022-04-11,AM Peak,287.0016,1
Station_21,2022-04-11,Midday,419.2294,1
Station_21,2022-04-12,AM Peak,309.01614,1
Station_21,2022-04-12,Midday,375.26462,1
Station_21,2022-04-13,AM Peak,295.81015,1
Station_21,2022-04-13,Midday,353.72272,1
Station_21,2022-04-14,AM Peak,312.0829,1
Station_21,2022-04-14,Midday,344.9774,1
Station_21,2022-04-18,AM Peak,307.75797,1
Station_21,2022-04-18,Midday,366.14716,1
Station_21,2022-04-19,AM Peak,422.88745,1
Station_21,2022-04-19,Midday,305.9525,1
Station_21,2022-04-20,AM Peak,335.6352,1
Station_21,2022-04-20,Midday,267.31366,1
Station_21,2022-04-21,AM Peak,250.98578,1
Station_21,2022-04-21,Midday,325.5738,1
Station_21,2022-04-22,AM Peak,287.2727,1
Station_21,2022-04-22,Midday,393.24493,1
Station_21,2022-04-25,AM Peak,422.78262,1
Station_21,2022-04-25,Midday,386.91248,1
Station_21,2022-04-26,AM Peak,324.88474,1
Station_21,2022-04-26,Midday,289.34448,1
Station_21,2022-04-27,AM Peak,307.45285,1
Station_21,2022-04-27,Midday,281.25177,1
Station_21,2022-04-28,AM Peak,298.05338,1
Station_21,2022-04-28,Midday,309.58548,1
Station_21,2022-04-29,AM Peak,372.87564,1
Station_21,2022-04-29,Midday,296.4656,1
Station_21,2022-05-02,AM Peak,276.64035,1
Station_21,2022-05-02,Midday,390.3515,1
Station_21,2022-05-03,AM Peak,303.08127,1
Station_21,2022-05-03,Midday,381.39212,1
Station_21,2022-05-04,AM Peak,308.36978,1
Station_21,2022-05-04,Midday,391.8585,1
Station_21,2022-05-05,AM Peak,362.7553,1
Station_21,2022-05-05,Midday,393.58966,1
Station_21,2022-05-06,AM Peak,335.56128,1
Station_21,2022-05-06,Midday,466.08405,1
Station_21,2022-05-09,AM Peak,427.9433,1
Station_21,2022-05-09,Midday,492.82864,1
Station_21,2022-05-10,AM Peak,475.98563,1
Station_21,2022-05-10,Midday,369.74298,1
Station_21,2022-05-11,AM Peak,290.29263,1
Station_21,2022-05-11,Midday,429.81708,1
Station_21,2022-05-12,AM Peak,340.34283,1
Station_21,2022-05-12,Midday,477.5417,1
Station_21,2022-05-13,AM Peak,411.68472,1
Station_21,2022-05-13,Midday,544.4983,1
Station_21,2022-05-16,AM Peak,585.7054,1
Station_21,2022-05-16,Midday,518.016,1
Station_21,2022-05-17,AM Peak,391.00204,1
Station_21,2022-05-17,Midday,458.35373,1
Station_21,2022-05-18,AM Peak,358.3467,1
Station_21,2022-05-18,Midday,450.21805,1
Station_21,2022-05-19,AM Peak,439.39963,1
Station_21,2022-05-19,Midday,361.96936,1
Station_21,2022-05-20,AM Peak,336.0049,1
Station_21,2022-05-20,Midday,530.09094,1
Station_21,2022-05-24,AM Peak,513.9211,1
Station_21,2022-05-24,Midday,588.9692,1
Station_21,2022-05-25,AM Peak,480.64374,1
Station_21,2022-05-25,Midday,569.0455,1
Station_21,2022-05-26,AM Peak,548.8324,1
Station_21,2022-05-26,Midday,538.4872,1
Station_21,2022-05-27,AM Peak,487.82336,1
Station_21,2022-05-27,Midday,577.5602,1
Station_21,2022-05-28,Weekend/Holiday,562.4279,1
Station_21,2022-05-29,Weekend/Holiday,508.53043,1
Station_21,2022-05-30,AM Peak,689.64325,2
Station_21,2022-05-30,Midday,1195.0442,2
Station_21,2022-05-31,AM Peak,986.60046,2
Station_21,2022-05-31,Midday,1099.9452,2
Station_21,2022-06-01,AM Peak,713.5047,2
Station_21,2022-06-01,Midday,780.67993,2
Station_21,2022-06-02,AM Peak,616.41113,2
Station_21,2022-06-02,Midday,598.52203,1
Station_21,2022-06-03,AM Peak,557.37085,1
Station_21,2022-06-03,Midday,634.4501,2
Station_21,2022-06-04,Weekend/Holiday,630.38477,2
Station_21,2022-06-05,Weekend/Holiday,528.22644,1
Station_21,2022-06-06,AM Peak,724.9776,2
Station_21,2022-06-06,Midday,1200.8215,3
Station_23,2022-01-20,AM Peak,64.407555,1
Station_23,2022-01-21,AM Peak,57.442474,1
Station_23,2022-01-24,AM Peak,68.07742,1
Station_23,2022-01-25,AM Peak,65.94637,1
Station_23,2022-01-26,AM Peak,67.52318,1
Station_23,2022-01-27,AM Peak,78.68613,1
Station_23,2022-01-28,AM Peak,90.54513,1
Station_23,2022-01-31,AM Peak,96.34573,1
Station_23,2022-02-01,AM Peak,103.73888,1
Station_23,2022-02-02,AM Peak,113.642,1
Station_23,2022-02-03,AM Peak,141.66655,1
Station_23,2022-02-04,AM Peak,172.23923,1
Station_23,2022-02-07,AM Peak,202.22498,1
Station_23,2022-02-08,AM Peak,219.89125,1
Station_23,2022-02-09,AM Peak,229.3233,1
Station_23,2022-02-10,AM Peak,238.99744,1
Station_23,2022-02-11,AM Peak,248.65945,1
Station_23,2022-02-14,AM Peak,258.54694,1
Station_23,2022-02-15,AM Peak,265.8411,1
Station_23,2022-02-16,AM Peak,264.47568,1
Station_23,2022-02-17,AM Peak,268.0502,1
Station_23,2022-02-18,AM Peak,274.39493,1
Station_23,2022-02-22,AM Peak,287.22586,1
Station_23,2022-02-23,AM Peak,286.69385,1
Station_23,2022-02-24,AM Peak,284.9237,1
Station_23,2022-02-25,AM Peak,290.58618,1
Station_23,2022-02-28,AM Peak,299.4011,1
Station_23,2022-03-01,AM Peak,289.9713,1
Station_23,2022-03-02,AM Peak,276.7806,1
Station_23,2022-03-03,AM Peak,270.74432,1
Station_23,2022-03-04,AM Peak,279.43872,1
Station_23,2022-03-07,AM Peak,298.82727,1
Station_23,2022-03-08,AM Peak,298.7959,1
Station_23,2022-03-09,AM Peak,296.54153,1
Station_23,2022-03-10,AM Peak,303.48914,1
Station_23,2022-03-11,AM Peak,313.62885,1
Station_23,2022-03-14,AM Peak,365.90775,1
Station_23,2022-03-15,AM Peak,347.63507,1
Station_23,2022-03-16,AM Peak,325.03098,1
Station_23,2022-03-17,AM Peak,319.7419,1
Station_23,2022-03-18,AM Peak,323.73874,1
Station_23,2022-03-21,AM Peak,363.08206,1
Station_23,2022-03-22,AM Peak,322.09335,1
Station_23,2022-03-23,AM Peak,308.998,1
Station_23,2022-03-24,AM Peak,310.22092,1
Station_23,2022-03-25,AM Peak,321.71033,1
Station_23,2022-03-28,AM Peak,395.0986,1
Station_23,2022-03-29,AM Peak,385.0882,1
Station_23,2022-03-30,AM Peak,376.22006,1
Station_23,2022-03-31,AM Peak,380.47028,1
Station_23,2022-04-01,AM Peak,415.9882,1
Station_23,2022-04-04,AM Peak,488.1922,1
Station_23,2022-04-05,AM Peak,475.74524,1
Station_23,2022-04-06,AM Peak,462.22375,1
Station_23,2022-04-07,AM Peak,471.16385,1
Station_23,2022-04-08,AM Peak,514.4341,1
Station_23,2022-04-11,AM Peak,561.1481,1
Station_23,2022-04-12,AM Peak,558.5479,1
Station_23,2022-04-13,AM Peak,535.6433,1
Station_23,2022-04-14,AM Peak,530.0392,1
Station_23,2022-04-18,AM Peak,549.2316,1
Station_23,2022-04-19,AM Peak,533.93976,1
Station_23,2022-04-20,AM Peak,500.5755,1
Station_23,2022-04-21,AM Peak,512.6602,1
Station_23,2022-04-22,AM Peak,548.3888,1
Station_23,2022-04-25,AM Peak,589.0818,1
Station_23,2022-04-26,AM Peak,571.3914,1
Station_23,2022-04-27,AM Peak,532.47375,1
Station_23,2022-04-28,AM Peak,519.1104,1
Station_23,2022-04-29,AM Peak,543.11664,1
Station_23,2022-05-02,AM Peak,581.0843,1
Station_23,2022-05-03,AM Peak,580.4374,1
Station_23,2022-05-04,AM Peak,564.4792,1
Station_23,2022-05-05,AM Peak,576.26086,1
Station_23,2022-05-06,AM Peak,602.48486,2
Station_23,2022-05-09,AM Peak,650.46967,2
Station_23,2022-05-10,AM Peak,652.48474,2
Station_23,2022-05-11,AM Peak,641.42523,2
Station_23,2022-05-12,AM Peak,640.58014,2
Station_23,2022-05-13,AM Peak,657.2166,2
Station_23,2022-05-16,AM Peak,681.61664,2
Station_23,2022-05-17,AM Peak,683.1758,2
Station_23,2022-05-18,AM Peak,664.42444,2
Station_23,2022-05-19,AM Peak,657.9536,2
Station_23,2022-05-20,AM Peak,671.1205,2
Station_23,2022-05-21,Weekend/Holiday,689.5589,2
Station_23,2022-05-22,Weekend/Holiday,591.2621,1
Station_23,2022-05-23,Weekend/Holiday,826.1494,2
Station_23,2022-05-24,AM Peak,778.21497,2
Station_23,2022-05-25,AM Peak,968.5373,2
Station_23,2022-05-26,AM Peak,942.31006,2
Station_23,2022-05-27,AM Peak,862.1865,2
Station_23,2022-05-28,Weekend/Holiday,777.3286,2
Station_23,2022-05-29,Weekend/Holiday,600.9444,2
Station_23,2022-05-30,AM Peak,726.2572,2
Station_23,2022-05-31,AM Peak,902.2472,2
Station_23,2022-06-01,AM Peak,914.8044,2
Station_23,2022-06-02,AM Peak,892.97736,2
Station_23,2022-06-03,AM Peak,834.349,2
Station_23,2022-06-04,Weekend/Holiday,774.8019,2
Station_23,2022-06-05,Weekend/Holiday,607.3234,2
Station_24,2022-01-10,Evening,24.776537,1
Station_24,2022-01-11,Evening,41.19885,1
Station_24,2022-01-11,Midday,63.25735,1
Station_24,2022-01-11,PM Peak,36.61538,1
Station_24,2022-01-12,Evening,36.00416,1
Station_24,2022-01-12,Midday,48.133137,1
Station_24,2022-01-12,PM Peak,47.97809,1
Station_24,2022-01-13,Evening,18.348507,1
Station_24,2022-01-13,Midday,35.114162,1
Station_24,2022-01-13,PM Peak,47.320263,1
Station_24,2022-01-14,Evening,30.15359,1
Station_24,2022-01-14,Midday,37.40825,1
Station_24,2022-01-14,PM Peak,34.302753,1
Station_24,2022-01-15,Weekend/Holiday,45.824184,1
Station_24,2022-01-16,Weekend/Holiday,80.66008,1
Station_24,2022-01-17,Evening,61.88837,1
Station_24,2022-01-17,Midday,47.84012,1
Station_24,2022-01-17,PM Peak,44.525494,1
Station_24,2022-01-18,Evening,39.039806,1
Station_24,2022-01-18,Midday,58.99951,1
Station_24,2022-01-18,PM Peak,64.31541,1
Station_24,2022-01-19,Evening,35.73795,1
Station_24,2022-01-19,Midday,39.205013,1
Station_24,2022-01-19,PM Peak,36.414276,1
Station_24,2022-01-20,Evening,34.738995,1
Station_24,2022-01-20,Midday,34.622097,1
Station_24,2022-01-20,PM Peak,30.901114,1
Station_24,2022-01-21,Evening,21.75299,1
Station_24,2022-01-21,Midday,33.12665,1
Station_24,2022-01-21,PM Peak,21.905983,1
Station_24,2022-01-24,Evening,23.58755,1
Station_24,2022-01-24,Midday,33.686317,1
Station_24,2022-01-24,PM Peak,31.745337,1
Station_24,2022-01-25,Evening,38.02097,1
Station_24,2022-01-25,Midday,45.89752,1
Station_24,2022-01-25,PM Peak,54.54931,1
Station_24,2022-01-26,Evening,49.74402,1
Station_24,2022-01-26,Midday,45.22147,1
Station_24,2022-01-26,PM Peak,55.682278,1
Station_24,2022-01-27,Evening,43.944637,1
Station_24,2022-01-27,Midday,38.719433,1
Station_24,2022-01-27,PM Peak,35.83275,1
Station_24,2022-01-28,Evening,37.396626,1
Station_24,2022-01-28,Midday,37.009205,1
Station_24,2022-01-28,PM Peak,33.998825,1
Station_24,2022-01-31,Evening,27.60412,1
Station_24,2022-01-31,Midday,39.333336,1
Station_24,2022-01-31,PM Peak,29.144278,1
Station_24,2022-02-01,Evening,37.27115,1
Station_24,2022-02-01,Midday,44.70687,1
Station_24,2022-02-01,PM Peak,41.66846,1
Station_24,2022-02-02,Evening,56.01898,1
Station_24,2022-02-02,Midday,57.417965,1
Station_24,2022-02-02,PM Peak,73.417,1
Station_24,2022-02-03,Evening,63.623425,1
Station_24,2022-02-03,Midday,79.07351,1
Station_24,2022-02-03,PM Peak,78.20655,1
Station_24,2022-02-04,Evening,102.089096,1
Station_24,2022-02-04,Midday,93.16706,1
Station_24,2022-02-04,PM Peak,88.69282,1
Station_24,2022-02-07,Evening,93.48158,1
Station_24,2022-02-07,Midday,102.92209,1
Station_24,2022-02-07,PM Peak,78.838646,1
Station_24,2022-02-08,Evening,78.54112,1
Station_24,2022-02-08,Midday,87.59579,1
Station_24,2022-02-08,PM Peak,78.543175,1
Station_24,2022-02-09,Evening,78.59267,1
Station_24,2022-02-09,Midday,87.76135,1
Station_24,2022-02-09,PM Peak,93.09717,1
Station_24,2022-02-10,Evening,96.55901,1
Station_24,2022-02-10,Midday,89.19006,1
Station_24,2022-02-10,PM Peak,93.82635,1
Station_24,2022-02-11,Evening,81.80917,1
Station_24,2022-02-11,Midday,99.63241,1
Station_24,2022-02-11,PM Peak,99.34691,1
Station_24,2022-02-14,Evening,107.63831,1
Station_24,2022-02-14,Midday,113.63534,1
Station_24,2022-02-14,PM Peak,112.22688,1
Station_24,2022-02-15,Evening,114.43218,1
Station_24,2022-02-15,Midday,94.92192,1
Station_24,2022-02-15,PM Peak,89.22256,1
Station_24,2022-02-16,Evening,64.30153,1
Station_24,2022-02-16,Midday,86.04768,1
Station_24,2022-02-16,PM Peak,92.53248,1
Station_24,2022-02-17,Evening,84.69764,1
Station_24,2022-02-17,Midday,96.83096,1
Station_24,2022-02-17,PM Peak,101.63403,1
Station_24,2022-02-18,Evening,116.6932,1
Station_24,2022-02-18,Midday,107.3707,1
Station_24,2022-02-18,PM Peak,102.67598,1
Station_24,2022-02-22,Evening,113.593056,1
Station_24,2022-02-22,Midday,111.78064,1
Station_24,2022-02-22,PM Peak,106.632286,1
Station_24,2022-02-23,Evening,100.09953,1
Station_24,2022-02-23,Midday,92.05789,1
Station_24,2022-02-23,PM Peak,111.90317,1
Station_24,2022-02-24,Evening,108.15224,1
Station_24,2022-02-24,Midday,86.69412,1
Station_24,2022-02-24,PM Peak,81.48686,1
Station_24,2022-02-25,Evening,125.948906,1
Station_24,2022-02-25,Midday,117.72676,1
Station_24,2022-02-25,PM Peak,116.5979,1
Station_24,2022-02-28,Evening,120.83779,1
Station_24,2022-02-28,Midday,128.16196,1
Station_24,2022-02-28,PM Peak,120.22061,1
Station_24,2022-03-01,Evening,114.72676,1
Station_24,2022-03-01,Midday,98.38179,1
Station_24,2022-03-01,PM Peak,94.75533,1
Station_24,2022-03-02,Evening,73.88222,1
Station_24,2022-03-02,Midday,93.322426,1
Station_24,2022-03-02,PM Peak,99.74168,1
Station_24,2022-03-03,Evening,92.99138,1
Station_24,2022-03-03,Midday,108.45188,1
Station_24,2022-03-03,PM Peak,116.552734,1
Station_24,2022-03-04,Evening,132.55476,1
Station_24,2022-03-04,Midday,126.865456,1
Station_24,2022-03-04,PM Peak,123.20415,1
Station_24,2022-03-07,Evening,107.010574,1
Station_24,2022-03-07,Midday,133.37791,1
Station_24,2022-03-07,PM Peak,135.02423,1
Station_24,2022-03-08,Evening,118.2917,1
Station_24,2022-03-08,Midday,125.01923,1
Station_24,2022-03-08,PM Peak,128.48042,1
Station_24,2022-03-09,Evening,127.78983,1
Station_24,2022-03-09,Midday,115.276306,1
Station_24,2022-03-09,PM Peak,117.48739,1
Station_24,2022-03-10,Evening,99.17011,1
Station_24,2022-03-10,Midday,116.013885,1
Station_24,2022-03-10,PM Peak,116.44636,1
Station_24,2022-03-11,Evening,119.585396,1
Station_24,2022-03-11,Midday,135.28694,1
Station_24,2022-03-11,PM Peak,140.91812,1
Station_24,2022-03-14,Evening,153.58344,1
Station_24,2022-03-14,Midday,146.40858,1
Station_24,2022-03-14,PM Peak,135.47734,1
Station_24,2022-03-15,Evening,92.696106,1
Station_24,2022-03-15,Midday,119.33945,1
Station_24,2022-03-15,PM Peak,129.0454,1
Station_24,2022-03-16,Evening,105.39999,1
Station_24,2022-03-16,Midday,121.63557,1
Station_24,2022-03-16,PM Peak,135.59352,1
Station_24,2022-03-17,Evening,146.01624,1
Station_24,2022-03-17,Midday,138.00238,1
Station_24,2022-03-17,PM Peak,135.57578,1
Station_24,2022-03-18,Evening,144.57114,1
Station_24,2022-03-18,Midday,151.40648,1
Station_24,2022-03-18,PM Peak,152.4788,1
Station_24,2022-03-21,Evening,167.866,1
Station_24,2022-03-21,Midday,176.1818,1
Station_24,2022-03-21,PM Peak,171.35753,1
Station_24,2022-03-22,Evening,126.70918,1
Station_24,2022-03-22,Midday,153.673,1
Station_24,2022-03-22,PM Peak,168.42326,1
Station_24,2022-03-23,Evening,140.59698,1
Station_24,2022-03-23,Midday,159.83723,1
Station_24,2022-03-23,PM Peak,174.87347,1
Station_24,2022-03-24,Evening,171.05502,1
Station_24,2022-03-24,Midday,160.37157,1
Station_24,2022-03-24,PM Peak,156.76044,1
Station_24,2022-03-25,Evening,148.38182,1
Station_24,2022-03-25,Midday,152.18246,1
Station_24,2022-03-25,PM Peak,153.1879,1
Station_24,2022-03-28,Evening,155.56764,1
Station_24,2022-03-28,Midday,155.70583,1
Station_24,2022-03-28,PM Peak,152.21512,1
Station_24,2022-03-29,Evening,127.398125,1
Station_24,2022-03-29,Midday,142.7135,1
Station_24,2022-03-29,PM Peak,113.90343,1
Station_24,2022-03-30,Evening,129.64592,1
Station_24,2022-03-30,Midday,112.86585,1
Station_24,2022-03-30,PM Peak,117.29973,1
Station_24,2022-03-31,Evening,102.46699,1
Station_24,2022-03-31,Midday,135.06674,1
Station_24,2022-03-31,PM Peak,122.05129,1
Station_24,2022-04-01,Evening,121.23573,1
Station_24,2022-04-01,Midday,133.8708,1
Station_24,2022-04-01,PM Peak,131.03496,1
Station_24,2022-04-04,Evening,148.92682,1
Station_24,2022-04-04,Midday,146.42686,1
Station_24,2022-04-04,PM Peak,136.86008,1
Station_24,2022-04-05,Evening,90.73315,1
Station_24,2022-04-05,Midday,118.12648,1
Station_24,2022-04-05,PM Peak,129.25732,1
Station_24,2022-04-06,Evening,97.89392,1
Station_24,2022-04-06,Midday,114.57442,1
Station_24,2022-04-06,PM Peak,128.87044,1
Station_24,2022-04-07,Evening,133.80254,1
Station_24,2022-04-07,Midday,125.900085,1
Station_24,2022-04-07,PM Peak,126.33564,1
Station_24,2022-04-08,Evening,117.74906,1
Station_24,2022-04-08,Midday,131.46263,1
Station_24,2022-04-08,PM Peak,128.11392,1
Station_24,2022-04-11,Evening,135.99799,1
Station_24,2022-04-11,Midday,152.05843,1
Station_24,2022-04-11,PM Peak,154.54063,1
Station_24,2022-04-12,Evening,146.21152,1
Station_24,2022-04-12,Midday,126.45303,1
Station_24,2022-04-12,PM Peak,120.60751,1
Station_24,2022-04-13,Evening,92.036545,1
Station_24,2022-04-13,Midday,108.91655,1
Station_24,2022-04-13,PM Peak,115.05249,1
Station_24,2022-04-14,Evening,104.98134,1
Station_24,2022-04-14,Midday,122.74114,1
Station_24,2022-04-14,PM Peak,134.09341,1
Station_24,2022-04-18,Evening,140.94188,1
Station_24,2022-04-18,Midday,130.25456,1
Station_24,2022-04-18,PM Peak,124.996284,1
Station_24,2022-04-19,Evening,107.137436,1
Station_24,2022-04-19,Midday,95.59193,1
Station_24,2022-04-19,PM Peak,117.70346,1
Station_24,2022-04-20,Evening,88.757935,1
Station_24,2022-04-20,Midday,100.74969,1
Station_24,2022-04-20,PM Peak,117.972595,1
Station_24,2022-04-21,Evening,127.80527,1
Station_24,2022-04-21,Midday,123.97721,1
Station_24,2022-04-21,PM Peak,127.911514,1
Station_24,2022-04-22,Evening,112.323265,1
Station_24,2022-04-22,Midday,126.97809,1
Station_24,2022-04-22,PM Peak,135.38985,1
Station_24,2022-04-25,Evening,128.50056,1
Station_24,2022-04-25,Midday,142.16063,1
Station_24,2022-04-25,PM Peak,144.389,1
Station_24,2022-04-26,Evening,136.17798,1
Station_24,2022-04-26,Midday,116.0195,1
Station_24,2022-04-26,PM Peak,111.25673,1
Station_24,2022-04-27,Evening,100.48308,1
Station_24,2022-04-27,Midday,94.86096,1
Station_24,2022-04-27,PM Peak,107.59803,1
Station_24,2022-04-28,Evening,91.67201,1
Station_24,2022-04-28,Midday,106.824234,1
Station_24,2022-04-28,PM Peak,122.14392,1
Station_24,2022-04-29,Evening,137.49155,1
Station_24,2022-04-29,Midday,137.05418,1
Station_24,2022-04-29,PM Peak,137.83327,1
Station_24,2022-05-02,Evening,152.2645,1
Station_24,2022-05-02,Midday,140.96246,1
Station_24,2022-05-02,PM Peak,137.30714,1
Station_24,2022-05-03,Evening,109.48916,1
Station_24,2022-05-03,Midday,133.67038,1
Station_24,2022-05-03,PM Peak,119.94481,1
Station_24,2022-05-04,Evening,98.96138,1
Station_24,2022-05-04,Midday,116.45764,1
Station_24,2022-05-04,PM Peak,128.22144,1
Station_24,2022-05-05,Evening,103.634254,1
Station_24,2022-05-05,Midday,118.350075,1
Station_24,2022-05-05,PM Peak,121.73748,1
Station_24,2022-05-06,Evening,141.86844,1
Station_24,2022-05-06,Midday,136.77692,1
Station_24,2022-05-06,PM Peak,136.7495,1
Station_24,2022-05-09,Evening,143.71135,1
Station_24,2022-05-09,Midday,144.31679,1
Station_24,2022-05-09,PM Peak,143.71417,1
Station_24,2022-05-10,Evening,138.39403,1
